Date,Value
1999-09-01,7.75
1999-10-01,1.49
1999-11-01,1.3
1999-12-01,1.6
2000-01-01,1.17
2000-02-01,1.37
2000-03-01,2.67
2000-04-01,2.99
2000-05-01,3.94
2000-06-01,7.29
2000-07-01,4.96
2000-08-01,2.45
2000-09-01,5.89
2000-10-01,0.07
2000-11-01,1.2
2000-12-01,1.24
2001-01-01,1.86
2001-02-01,0.98
2001-03-01,4.09
2001-04-01,1.64
2001-05-01,3.93
2001-06-01,3.47
2001-07-01,4.25
2001-08-01,3.02
2001-09-01,1.48
2001-10-01,0.53
2001-11-01,0.64
2001-12-01,1.63
2002-01-01,0.71
2002-02-01,0.45
2002-03-01,3.2
2002-04-01,5.07
2002-05-01,3.13
2002-06-01,0.74
2002-07-01,5.1
2002-08-01,3.02
2002-09-01,3.49
2002-10-01,5.22
2002-11-01,3.88
2002-12-01,2.74
2003-01-01,1.29
2003-02-01,5.85
2003-03-01,3.37
2003-04-01,3.37
2003-05-01,5.87
2003-06-01,6.61
2003-07-01,5.33
2003-08-01,6.31
2003-09-01,7.72
2003-10-01,1.76
2003-11-01,2.9
2003-12-01,2.88
2004-01-01,0.67
2004-02-01,2.8
2004-03-01,2.24
2004-04-01,3.65
2004-05-01,6.11
2004-06-01,2.31
2004-07-01,3.65
2004-08-01,2.97
2004-09-01,8.21
2004-10-01,1.54
2004-11-01,3.73
2004-12-01,2.44
2005-01-01,1.33
2005-02-01,1.14
2005-03-01,2.87
2005-04-01,2.86
2005-05-01,2.09
2005-06-01,1.59
2005-07-01,4.6
2005-08-01,2.96
2005-09-01,0.22
2005-10-01,4.22
2005-11-01,3.47
2005-12-01,2.08
2006-01-01,2.59
2006-02-01,1.7
2006-03-01,0.68
2006-04-01,3.77
2006-05-01,1.33
2006-06-01,6.65
2006-07-01,5.54
2006-08-01,3.13
2006-09-01,6.03
2006-10-01,4.95
2006-11-01,4.61
2006-12-01,1.86
2007-01-01,1.8
2007-02-01,2.61
2007-03-01,3.58
2007-04-01,3.58
2007-05-01,1.89
2007-06-01,6.65
2007-07-01,3.25
2007-08-01,7.51
2007-09-01,1.18
2007-10-01,3.31
2007-11-01,1.27
2007-12-01,2.66
2008-01-01,1.28
2008-02-01,2.77
2008-03-01,2.04
2008-04-01,3.76
2008-05-01,4.01
2008-06-01,2.98
2008-07-01,5.38
2008-08-01,2.92
2008-09-01,1.68
2008-10-01,1.09
2008-11-01,2.44
2008-12-01,3.5
2009-01-01,2.01
2009-02-01,0.54
2009-03-01,1.65
2009-04-01,3.72
2009-05-01,6.58
2009-06-01,4.12
2009-07-01,2.62
2009-08-01,2.7
2009-09-01,3.12
2009-10-01,2.31
2009-11-01,4.25
2009-12-01,5.41
2010-01-01,3.36
2010-02-01,2.51
2010-03-01,3.64
2010-04-01,0.77
2010-05-01,2.7
2010-06-01,1.1
2010-07-01,2.29
2010-08-01,2.31
2010-09-01,2.27
2010-10-01,2.16
2010-11-01,2.2
2010-12-01,2.74
2011-01-01,1.01
2011-02-01,1.95
2011-03-01,4.35
2011-04-01,7.04
2011-05-01,5.84
2011-06-01,3.65
2011-07-01,2.48
2011-08-01,5.86
2011-09-01,5.31
2011-10-01,3.37
2011-11-01,2.47
2011-12-01,2.74
2012-01-01,2.2
2012-02-01,1.01
2012-03-01,4.64
2012-04-01,7.04
2012-05-01,4.59
2012-06-01,2.58
2012-07-01,4.81
2012-08-01,5.44
2012-09-01,2.85
2012-10-01,2.58
2012-11-01,0.93
2012-12-01,1.69
2013-01-01,2.2
2013-02-01,1.17
2013-03-01,4.64
2013-04-01,2.3
2013-05-01,2.22
2013-06-01,4.81
2013-07-01,7.26
2013-08-01,4.16
2013-09-01,0.69
2013-10-01,1.8
2013-11-01,2.35
2013-12-01,7.08
2014-01-01,3.66
2014-02-01,4.6
2014-03-01,4.64
2014-04-01,3.72
2014-05-01,4.15
2014-06-01,4.66
2014-07-01,4.87
2014-08-01,3.13
2014-09-01,0.73
2014-10-01,4.03
2014-11-01,5.66
2014-12-01,2.59
2015-01-01,2.92
2015-02-01,4.6
2015-03-01,1.98
2015-04-01,4.99
2015-05-01,2.76
2015-06-01,7.02
2015-07-01,2.67
2015-08-01,0.92
2015-09-01,8.41
2015-10-01,2.91
2015-11-01,2.17
2015-12-01,3.11
2016-01-01,2.92
2016-02-01,4.6
2016-03-01,1.13
2016-04-01,1.36
2016-05-01,5.9
2016-06-01,8.04
2016-07-01,4.86
2016-08-01,3.07
2016-09-01,2.47
2016-10-01,2.0
2016-11-01,1.16
2016-12-01,3.03
2017-01-01,3.05
2017-02-01,0.19
2017-03-01,1.94
2017-04-01,3.97
2017-05-01,7.05
2017-06-01,4.08
2017-07-01,4.86
2017-08-01,2.09
2017-09-01,1.05
2017-10-01,3.3
2017-11-01,1.1
2017-12-01,3.03
2018-01-01,3.05
2018-02-01,3.96
2018-03-01,1.28
2018-04-01,3.33
2018-05-01,6.55
2018-06-01,4.08
2018-07-01,3.91
2018-08-01,6.82
2018-09-01,6.67
2018-10-01,3.22
2018-11-01,4.42
2018-12-01,4.88
2019-01-01,3.31
2019-02-01,2.59
2019-03-01,3.22
2019-04-01,3.83
2019-05-01,4.17
2019-06-01,2.09
2019-07-01,2.98
2019-08-01,4.14
2019-09-01,1.01
2019-10-01,4.27
2019-11-01,1.47
2019-12-01,2.36
2020-01-01,3.43
2020-02-01,2.31
2020-03-01,1.51
2020-04-01,5.87
2020-05-01,3.0
2020-06-01,2.58
2020-07-01,3.12
2020-08-01,7.9
2020-09-01,3.17
2020-10-01,3.3
2020-11-01,2.98
2020-12-01,3.37
2021-01-01,2.04
2021-02-01,2.31
2021-03-01,1.79
2021-04-01,5.87
2021-05-01,2.3
2021-06-01,4.0
2021-07-01,1.74
2021-08-01,7.35
2021-09-01,6.95
2021-10-01,2.78
2021-11-01,1.81
2021-12-01,0.19
2022-01-01,2.71
2022-02-01,2.43
2022-03-01,1.85
2022-04-01,3.42
2022-05-01,4.72
2022-06-01,5.45
2022-07-01,3.82
2022-08-01,2.25
2022-09-01,2.31
2022-10-01,1.8
2022-11-01,5.28
2022-12-01,2.49
2023-01-01,1.44
2023-02-01,3.21
2023-03-01,1.7
2023-04-01,2.93
2023-05-01,1.27
2023-06-01,6.26
2023-07-01,3.14
2023-08-01,2.07
2023-09-01,1.66
2023-10-01,0.43
2023-11-01,3.19
2023-12-01,3.4
2024-01-01,6.85
2024-02-01,2.34
2024-03-01,3.26
2024-04-01,2.89
2024-05-01,8.11
2024-06-01,1.36
2024-07-01,0.98
2024-08-01,8.23
2024-09-01,7.97
2024-10-01,1.44
2024-11-01,3.19
2024-12-01,3.4
